RegionID,SizeRank,City,RegionType,State,Metro,CountyName,Mean (2010),Mean (2020),Mean (2021(Q1)),Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,AIRPORT,LATITUDE,LONGITUDE
27188,3526,South River,City,NJ,New York-Newark-Jersey City,Middlesex County,270801.63,327678.0,349388.0,,,,,,
29733,10438,South Toms River,City,NJ,New York-Newark-Jersey City,Ocean County,193373.61,205693.25,228055.0,,,,,,
54491,6416,Southampton Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,243842.52,271955.92,291407.67,,,,,,
398283,2823,Sparta Township,City,NJ,New York-Newark-Jersey City,Sussex County,341917.69,375973.17,409433.0,,,,,,
56870,5966,Spotswood,City,NJ,New York-Newark-Jersey City,Middlesex County,294275.86,335802.42,351526.67,,,,,,
41023,11893,Spring Lake,City,NJ,New York-Newark-Jersey City,Monmouth County,690581.12,802594.75,892613.33,,,,,,
41030,3402,Springfield,City,NJ,New York-Newark-Jersey City,Union County,410900.74,459681.83,495032.0,,,,,,
190288,11073,Springfield Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,288756.95,310544.25,333921.67,,,,,,
47817,7212,Stafford Township,City,NJ,New York-Newark-Jersey City,Ocean County,461517.59,481480.92,524193.67,,,,,,
20626,10495,Stanhope,City,NJ,New York-Newark-Jersey City,Sussex County,235703.34,272006.58,298434.0,,,,,,
15963,6902,Stratford,City,NJ,Philadelphia-Camden-Wilmington,Camden County,160557.71,181529.67,201533.67,,,,,,
20685,28861,Strathmere,City,NJ,Ocean City,Cape May County,660798.78,779172.5,859684.67,,,,,,
27319,2684,Summit,City,NJ,New York-Newark-Jersey City,Union County,855088.98,912371.75,949985.33,,,,,,
20723,22088,Surf City,City,NJ,New York-Newark-Jersey City,Ocean County,670294.98,798075.33,910872.33,,,,,,
14055,14805,Sussex,City,NJ,New York-Newark-Jersey City,Sussex County,246315.92,270960.25,298956.0,,,,,,
7341,12795,Swedesboro,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,278818.0,288574.75,314257.67,,,,,,
47935,7032,Tabernacle Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,287454.04,308726.25,335633.67,,,,,,
47956,1390,Teaneck,City,NJ,New York-Newark-Jersey City,Bergen County,384141.98,438879.0,466574.33,,,,,,
47961,3841,Tenafly,City,NJ,New York-Newark-Jersey City,Bergen County,773824.98,802874.0,841211.33,,,,,,
397920,7790,Tewksbury Township,City,NJ,New York-Newark-Jersey City,Hunterdon County,671300.29,655407.08,695232.67,,,,,,
54702,3247,Tinton Falls,City,NJ,New York-Newark-Jersey City,Monmouth County,330876.36,373432.83,406511.0,,,,,,
34311,530,Toms River,City,NJ,New York-Newark-Jersey City,Ocean County,227612.62,245926.83,268513.67,,,,,,
27446,5049,Totowa,City,NJ,New York-Newark-Jersey City,Passaic County,375182.96,432902.67,468239.0,,,,,,
50052,5638,Township of Washington,City,NJ,New York-Newark-Jersey City,Bergen County,502838.87,528158.42,562550.33,,,,,,
41279,525,Trenton,City,NJ,Trenton,Mercer County,154267.12,191237.42,210352.0,,,,,,
41299,11064,Tuckerton,City,NJ,New York-Newark-Jersey City,Ocean County,217209.48,224405.75,248477.33,,,,,,
20883,914,Union,City,NJ,New York-Newark-Jersey City,Union County,294676.08,362719.67,389187.67,,,,,,
54788,7891,Union Beach,City,NJ,New York-Newark-Jersey City,Monmouth County,249021.78,315357.58,350186.33,,,,,,
54791,726,Union City,City,NJ,New York-Newark-Jersey City,Hudson County,315273.31,416826.67,434258.0,,,,,,
190427,7953,Union Township,City,NJ,New York-Newark-Jersey City,Hunterdon County,380837.04,397755.42,402825.33,,,,,,
29627,6997,Upper Freehold Township,City,NJ,New York-Newark-Jersey City,Monmouth County,521425.1,560090.25,596363.33,,,,,,
43328,6113,Upper Saddle River,City,NJ,New York-Newark-Jersey City,Bergen County,835480.48,825379.83,860851.33,,,,,,
22671,5137,Ventnor City,City,NJ,Atlantic City-Hammonton,Atlantic County,251149.11,280391.08,311373.67,,,,,,
399013,3056,Vernon Township,City,NJ,New York-Newark-Jersey City,Sussex County,194690.52,224016.67,235358.67,,,,,,
41501,6813,Villas,City,NJ,Ocean City,Cape May County,173535.04,200626.33,229977.33,,,,,,
34597,847,Vineland,City,NJ,Vineland-Bridgeton,Cumberland County,167104.38,167139.67,187747.33,,,,,,
21122,1959,Voorhees Township,City,NJ,Philadelphia-Camden-Wilmington,Camden County,280127.28,302071.83,329197.33,,,,,,
48302,5352,Waldwick,City,NJ,New York-Newark-Jersey City,Bergen County,432095.93,472669.42,502297.0,,,,,,
399063,2458,Wall Township,City,NJ,New York-Newark-Jersey City,Monmouth County,534550.18,605407.83,654441.67,,,,,,
50015,4913,Wallington,City,NJ,New York-Newark-Jersey City,Bergen County,351478.88,402240.5,441845.0,,,,,,
30048,7093,Wanaque,City,NJ,New York-Newark-Jersey City,Passaic County,289301.68,324612.58,341615.0,,,,,,
398358,4923,Wantage Township,City,NJ,New York-Newark-Jersey City,Sussex County,336979.85,368768.42,395420.0,,,,,,
55038,3574,Warren Township,City,NJ,New York-Newark-Jersey City,Somerset County,722756.39,741688.42,766660.67,,,,,,
398449,1242,Washington Township,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,220728.62,245537.25,269535.67,,,,,,
398511,4717,Washington Township,City,NJ,Allentown-Bethlehem-Easton,Warren County,229097.6,245759.0,271961.67,,,,,,
190509,18584,Washington Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,274417.43,273316.08,273025.0,,,,,,
27793,7633,Watchung,City,NJ,New York-Newark-Jersey City,Somerset County,653278.11,674217.92,708107.33,,,,,,
27808,966,Wayne,City,NJ,New York-Newark-Jersey City,Passaic County,432733.55,469701.33,499723.33,,,,,,
48385,4055,Weehawken,City,NJ,New York-Newark-Jersey City,Hudson County,686615.52,811631.83,848886.0,,,,,,
50108,14290,Wenonah,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,199403.43,202792.83,221221.67,,,,,,
21762,8167,West Berlin,City,NJ,Philadelphia-Camden-Wilmington,Camden County,180360.57,203298.08,226159.33,,,,,,
21214,5022,West Caldwell,City,NJ,New York-Newark-Jersey City,Essex County,475020.32,518493.33,546935.33,,,,,,
7831,22925,West Cape May,City,NJ,Ocean City,Cape May County,494068.18,646255.83,691200.0,,,,,,
397869,2727,West Deptford Township,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,191683.92,204753.42,223935.67,,,,,,
34750,6322,West Long Branch,City,NJ,New York-Newark-Jersey City,Monmouth County,422751.67,508678.58,557773.33,,,,,,
7852,2268,West Milford,City,NJ,New York-Newark-Jersey City,Passaic County,266157.16,298274.67,323992.67,,,,,,
16216,1183,West Orange,City,NJ,New York-Newark-Jersey City,Essex County,357802.75,415970.83,452740.33,,,,,,
50176,25315,West Wildwood,City,NJ,Ocean City,Cape May County,203992.31,252689.92,281475.67,,,,,,
22932,5888,Westampton Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,241235.18,260507.58,278874.33,,,,,,
27896,1872,Westfield,City,NJ,New York-Newark-Jersey City,Union County,711836.44,771003.92,808617.0,,,,,,
27910,9799,Westville,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,141259.53,151662.92,167250.0,,,,,,
27912,4905,Westwood,City,NJ,New York-Newark-Jersey City,Bergen County,439407.49,499644.25,530760.33,,,,,,
398749,15210,Weymouth Township,City,NJ,Atlantic City-Hammonton,Atlantic County,201287.22,194354.83,202564.0,,,,,,
9195,7208,Wharton,City,NJ,New York-Newark-Jersey City,Morris County,274155.12,314828.67,339756.33,,,,,,
27950,9402,Wildwood,City,NJ,Ocean City,Cape May County,292822.21,338922.75,375036.33,,,,,,
14646,13034,Wildwood Crest,City,NJ,Ocean City,Cape May County,359917.11,432132.08,479191.0,,,,,,
41716,4133,Williamstown,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,187817.9,205139.08,225642.33,,,,,,
43775,1821,Willingboro Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,150164.6,190226.33,211139.67,,,,,,
48563,6454,Wood Ridge,City,NJ,New York-Newark-Jersey City,Bergen County,404770.38,451388.92,484647.0,,,,,,
43149,12559,Woodbine,City,NJ,Ocean City,Cape May County,174126.71,190699.83,208314.0,,,,,,
21366,5374,Woodbury,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,169573.28,186023.75,202223.33,,,,,,
36354,11839,Woodbury Heights,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,182879.08,201396.08,219853.33,,,,,,
21367,7676,Woodcliff Lake,City,NJ,New York-Newark-Jersey City,Bergen County,722489.94,772001.83,809992.67,,,,,,
16217,4498,Woodland Park,City,NJ,New York-Newark-Jersey City,Passaic County,359200.17,414988.0,438242.0,,,,,,
398778,16754,Woodland Township,City,NJ,Philadelphia-Camden-Wilmington,Burlington County,268950.96,286414.75,307066.33,,,,,,
14722,4647,Woolwich Township,City,NJ,Philadelphia-Camden-Wilmington,Gloucester County,312785.21,341674.0,375136.33,,,,,,
29390,3376,Wyckoff,City,NJ,New York-Newark-Jersey City,Bergen County,719887.38,741547.83,784916.33,,,,,,
51095,3695,Boulder City,City,NV,Las Vegas-Henderson-Paradise,Clark County,250472.95,339346.08,362583.67,,,,,,
30653,21252,Bunkerville,City,NV,Las Vegas-Henderson-Paradise,Clark County,191561.0,287602.25,311375.67,,,,,,
192350,29319,Cal Nev Ari,City,NV,Las Vegas-Henderson-Paradise,Clark County,143492.15,196124.58,215189.33,,,,,,
30772,805,Carson City,City,NV,Carson City,Carson City,223721.5,350560.17,378198.33,,,,,,
37950,6353,Cold Springs,City,NV,Reno,Washoe County,211410.14,336803.17,368423.33,,,,,,
31701,2587,Gardnerville,City,NV,Gardnerville Ranchos,Douglas County,282410.73,430348.58,464924.0,,,,,,
21880,24744,Genoa,City,NV,Gardnerville Ranchos,Douglas County,544836.54,796208.5,867473.0,,,,,,
49145,20392,Glenbrook,City,NV,Gardnerville Ranchos,Douglas County,1612440.44,2265688.33,2340912.67,,,,,,
11867,83,Henderson,City,NV,Las Vegas-Henderson-Paradise,Clark County,245895.56,355521.58,375820.0,,,,,,
5266,6126,Incline Village,City,NV,Reno,Washoe County,726943.6,996944.5,1133801.67,,,,,,
28782,11322,Jean,City,NV,Las Vegas-Henderson-Paradise,Clark County,133688.04,186076.83,197656.67,,,,,,
18959,7,Las Vegas,City,NV,Las Vegas-Henderson-Paradise,Clark County,197937.98,299287.83,316280.33,LAS,"773,745",7737450.0,McCarran International,36.08036111,-115.15233329999998
12331,6391,Laughlin,City,NV,Las Vegas-Henderson-Paradise,Clark County,139262.27,186655.75,198845.67,,,,,,
53025,11758,Logandale,City,NV,Las Vegas-Henderson-Paradise,Clark County,245270.38,347952.5,375480.67,,,,,,
39761,3413,Mesquite,City,NV,Las Vegas-Henderson-Paradise,Clark County,204767.32,286829.58,307133.67,,,,,,
32883,5350,Minden,City,NV,Gardnerville Ranchos,Douglas County,335936.69,505664.08,551477.0,,,,,,
19417,25333,Moapa,City,NV,Las Vegas-Henderson-Paradise,Clark County,146493.19,246585.0,268933.33,,,,,,
26187,114,North Las Vegas,City,NV,Las Vegas-Henderson-Paradise,Clark County,178729.97,282974.33,299558.67,,,,,,
40203,12164,Overton,City,NV,Las Vegas-Henderson-Paradise,Clark County,157934.02,231342.42,242681.33,,,,,,
13478,86,Reno,City,NV,Reno,Washoe County,276631.51,420322.25,460959.0,,,,,,
6993,24410,Searchlight,City,NV,Las Vegas-Henderson-Paradise,Clark County,120007.22,168222.92,179123.0,,,,,,
13943,323,Sparks,City,NV,Reno,Washoe County,247587.5,381143.42,416644.0,,,,,,
20637,11154,Stateline,City,NV,Gardnerville Ranchos,Douglas County,365463.15,492092.83,534545.0,,,,,,
47906,3008,Sun Valley,City,NV,Reno,Washoe County,197456.03,317686.42,346871.0,,,,,,
56640,24091,Verdi,City,NV,Reno,Washoe County,433439.28,621137.92,672036.67,,,,,,
50107,11704,Wellington,City,NV,Gardnerville Ranchos,Douglas County,251148.46,384547.33,402593.67,,,,,,
55295,18683,Zephyr Cove,City,NV,Gardnerville Ranchos,Douglas County,541043.56,780437.92,879659.0,,,,,,
21683,25159,Accord,City,NY,Kingston,Ulster County,236194.32,294251.08,339014.0,,,,,,
16678,20595,Adams Center,City,NY,Watertown-Fort Drum,Jefferson County,151698.18,155037.58,159466.33,,,,,,
15044,15415,Akron,City,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,163792.25,201608.17,219132.67,,,,,,
37074,379,Albany,City,NY,Albany-Schenectady-Troy,Albany County,190396.27,211660.0,225152.33,,,,,,
16707,9267,Albertson,City,NY,New York-Newark-Jersey City,Nassau County,632260.4,760556.33,789303.33,,,,,,
48929,29263,Alexandria Bay,City,NY,Watertown-Fort Drum,Jefferson County,112034.81,121701.33,127920.33,,,,,,
30203,22575,Amagansett,City,NY,New York-Newark-Jersey City,Suffolk County,2131996.62,2897176.5,3075789.33,,,,,,
23477,2026,Amityville,City,NY,New York-Newark-Jersey City,Suffolk County,336758.0,424354.25,464350.67,,,,,,
30223,15177,Angola,City,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,109051.13,132910.33,143523.67,,,,,,
55360,18457,Apalachin,City,NY,Binghamton,Tioga County,132023.49,164295.42,169334.0,,,,,,
37166,7908,Ardsley,City,NY,New York-Newark-Jersey City,Westchester County,671826.52,728573.83,759297.33,,,,,,
21520,18523,Arkport,City,NY,Corning,Steuben County,99650.82,102942.58,109611.0,,,,,,
43952,24611,Asharoken,City,NY,New York-Newark-Jersey City,Suffolk County,1149075.62,1250568.08,1299824.0,,,,,,
36778,18500,Atlantic Beach,City,NY,New York-Newark-Jersey City,Nassau County,866664.55,994758.75,1061195.33,,,,,,
37219,2151,Auburn,City,NY,Auburn,Cayuga County,117275.21,136820.92,144895.67,,,,,,
14928,29449,Aurora,City,NY,Auburn,Cayuga County,163659.12,192563.0,204907.33,,,,,,
23558,6921,Averill Park,City,NY,Albany-Schenectady-Troy,Rensselaer County,216012.21,246136.67,273404.67,,,,,,
30331,1771,Baldwin,City,NY,New York-Newark-Jersey City,Nassau County,385596.58,482266.92,514574.67,,,,,,
44014,9046,Baldwinsville,City,NY,Syracuse,Onondaga County,152413.83,181740.42,198363.0,,,,,,
3521,8647,Ballston Spa,City,NY,Albany-Schenectady-Troy,Saratoga County,242336.0,268081.58,290376.0,,,,,,
44065,10487,Bayville,City,NY,New York-Newark-Jersey City,Nassau County,521012.45,561562.75,598342.67,,,,,,
28337,4039,Beacon,City,NY,New York-Newark-Jersey City,Dutchess County,273700.23,362581.75,405085.0,,,,,,
396802,4200,Beekman,City,NY,New York-Newark-Jersey City,Dutchess County,398504.11,449565.33,480748.0,,,,,,
37355,27371,Belle Terre,City,NY,New York-Newark-Jersey City,Suffolk County,906373.03,825235.58,889696.33,,,,,,
55625,1734,Bellmore,City,NY,New York-Newark-Jersey City,Nassau County,471613.57,555585.67,591958.0,,,,,,
23662,6075,Bellport,City,NY,New York-Newark-Jersey City,Suffolk County,298395.86,376179.0,420102.0,,,,,,
23695,2654,Bethpage,City,NY,New York-Newark-Jersey City,Nassau County,430188.88,521115.08,553340.67,,,,,,
44186,20859,Black River,City,NY,Watertown-Fort Drum,Jefferson County,154220.77,167718.33,176372.67,,,,,,
57000,28826,Bloomfield,City,NY,Rochester,Ontario County,154846.82,193585.67,204317.0,,,,,,
21494,9823,Blue Point,City,NY,New York-Newark-Jersey City,Suffolk County,404377.52,467349.83,514999.67,,,,,,
3795,27323,Breesport,City,NY,Elmira,Chemung County,108290.56,114330.17,120066.33,,,,,,
193460,17569,Brewster Hill,City,NY,New York-Newark-Jersey City,Putnam County,303058.73,352191.08,372636.67,,,,,,
28254,6224,Briarcliff Manor,City,NY,New York-Newark-Jersey City,Westchester County,725501.21,759857.83,792143.33,,,,,,
36840,13178,Bridgehampton,City,NY,New York-Newark-Jersey City,Suffolk County,2414142.04,2949896.17,3201700.33,,,,,,
51135,26923,Brier Hill,City,NY,Ogdensburg-Massena,Saint Lawrence County,66467.69,63796.08,62754.0,,,,,,
37592,7133,Brockport,City,NY,Rochester,Monroe County,133706.83,161388.17,173561.33,,,,,,
30632,29449,Brushton,City,NY,Malone,Franklin County,70207.98,88932.33,92564.33,,,,,,
23865,10962,Buchanan,City,NY,New York-Newark-Jersey City,Westchester County,343071.1,391965.42,423754.0,,,,,,
15069,16638,Calcium,City,NY,Watertown-Fort Drum,Jefferson County,141864.16,146133.67,154865.0,,,,,,
30703,5916,Calverton,City,NY,New York-Newark-Jersey City,Suffolk County,384591.93,463937.67,501947.67,,,,,,
3954,11909,Canastota,City,NY,Syracuse,Madison County,115120.0,129115.08,132704.67,,,,,,
10713,8905,Carle Place,City,NY,New York-Newark-Jersey City,Nassau County,481750.86,580923.83,602372.67,,,,,,
37772,16874,Carthage,City,NY,Watertown-Fort Drum,Jefferson County,123172.1,136447.33,140344.0,,,,,,
8109,28755,Cassadaga,City,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,100834.83,121126.33,127011.33,,,,,,
35029,28786,Cayuga,City,NY,Auburn,Cayuga County,131783.38,157846.67,166441.67,,,,,,
51321,6452,Cedarhurst,City,NY,New York-Newark-Jersey City,Nassau County,625591.75,787221.08,836094.0,,,,,,
10755,22142,Celoron,City,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,40085.83,52278.83,55819.33,,,,,,
10760,6118,Center Moriches,City,NY,New York-Newark-Jersey City,Suffolk County,381120.65,432327.58,476441.67,,,,,,
10762,1969,Centereach,City,NY,New York-Newark-Jersey City,Suffolk County,337985.08,412891.0,450272.67,,,,,,
4028,9460,Centerport,City,NY,New York-Newark-Jersey City,Suffolk County,574376.47,653824.33,703734.67,,,,,,
48722,27081,Chadwicks,City,NY,Utica-Rome,Oneida County,118313.69,129512.17,135459.67,,,,,,
51352,4173,Chappaqua,City,NY,New York-Newark-Jersey City,Westchester County,884879.52,903781.75,967724.0,,,,,,
48742,29449,Chaumont,City,NY,Watertown-Fort Drum,Jefferson County,159064.46,170069.75,179650.33,,,,,,
37840,644,Cheektowaga,City,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,102593.74,138802.08,153860.67,,,,,,
37871,12520,Chittenango,City,NY,Syracuse,Madison County,136857.59,156171.92,160825.33,,,,,,
44594,27454,Churchville,City,NY,Rochester,Monroe County,158746.39,194450.67,210380.0,,,,,,
44616,24134,Clark Mills,City,NY,Utica-Rome,Oneida County,113078.88,141019.58,152615.33,,,,,,
48868,20522,Clifton Springs,City,NY,Rochester,Ontario County,126681.58,156767.92,166612.67,,,,,,
397904,9591,Clinton,City,NY,New York-Newark-Jersey City,Dutchess County,390059.51,439906.42,486041.67,,,,,,
44652,22857,Clinton,City,NY,Utica-Rome,Oneida County,164891.33,196345.17,211588.0,,,,,,
30947,19291,Clintondale,City,NY,Kingston,Ulster County,231712.18,273862.92,308991.67,,,,,,
24148,3503,Cohoes,City,NY,Albany-Schenectady-Troy,Albany County,192156.56,217656.5,236961.67,,,,,,
8321,18312,Cold Brook,City,NY,Utica-Rome,Herkimer County,87937.1,105880.17,107695.33,,,,,,
37949,15605,Cold Spring,City,NY,New York-Newark-Jersey City,Putnam County,471982.43,525735.25,561896.67,,,,,,
35276,10225,Cold Spring Harbor,City,NY,New York-Newark-Jersey City,Suffolk County,1080011.48,1142571.08,1214775.0,,,,,,
44707,1951,Commack,City,NY,New York-Newark-Jersey City,Suffolk County,488106.38,561749.75,605134.0,,,,,,
51526,17619,Connelly,City,NY,Kingston,Ulster County,146159.72,183771.42,202177.0,,,,,,
44742,8305,Cooperstown,City,NY,Oneonta,Otsego County,241913.5,290490.83,297968.67,,,,,,
24213,2853,Copiague,City,NY,New York-Newark-Jersey City,Suffolk County,307730.25,399709.67,429937.0,,,,,,
57124,1836,Coram,City,NY,New York-Newark-Jersey City,Suffolk County,300103.98,372962.5,411677.67,,,,,,
4209,28451,Corfu,City,NY,Batavia,Genesee County,129313.64,168428.83,175201.33,,,,,,
24224,16455,Cornwall on Hudson,City,NY,New York-Newark-Jersey City,Orange County,299315.54,337072.58,365164.33,,,,,,
24229,3078,Cortland,City,NY,Cortland,Cortland County,107735.43,135920.25,139504.0,,,,,,
194103,4287,Croton-on-Hudson,City,NY,New York-Newark-Jersey City,Westchester County,524608.14,569339.17,609490.0,,,,,,
30093,13281,Cutchogue,City,NY,New York-Newark-Jersey City,Suffolk County,632480.28,777166.5,885713.67,,,,,,
51644,9256,Dansville,City,NY,Rochester,Livingston County,90211.43,108317.17,114301.0,,,,,,
51677,2155,Deer Park,City,NY,New York-Newark-Jersey City,Suffolk County,345521.72,436510.17,473616.0,,,,,,
397719,9596,Deerfield,City,NY,Utica-Rome,Oneida County,127496.22,155772.75,160019.0,,,,,,
41942,28719,Delanson,City,NY,Albany-Schenectady-Troy,Schenectady County,210726.43,238324.5,243884.0,,,,,,
44910,3733,Depew,City,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,126872.88,164817.42,181963.0,,,,,,
38194,10314,Dexter,City,NY,Watertown-Fort Drum,Jefferson County,145019.91,159103.83,169302.33,,,,,,
17783,2109,Dix Hills,City,NY,New York-Newark-Jersey City,Suffolk County,707015.26,788546.5,838208.0,,,,,,
38206,4982,Dobbs Ferry,City,NY,New York-Newark-Jersey City,Westchester County,681564.57,739086.83,777456.0,,,,,,
24402,13504,Dolgeville,City,NY,Utica-Rome,Herkimer County,71086.84,88209.58,89000.67,,,,,,
24417,23487,Dover Plains,City,NY,New York-Newark-Jersey City,Dutchess County,229734.18,279726.42,301066.33,,,,,,
